AR,level,time,energy,shear_mean,uj_mean,uhc_mean,GBH_MEAN,ALP_MEAN
11387,M,201112242336,1.43E+20,25.317999,0.00933,0.000735,0.000073,1.146513
11387,M,201112250124,5.40E+19,19.666719,0.009245,0.001543,0.000057,0.402843
11387,M,201112250236,2.71E+19,38.175049,0.000019,0.001543,0.000064,0.131717
11387,M,201112250312,1.39E+20,46.404675,0.004459,0.000885,0.000119,0.706779
11387,M,201112250348,1.10E+20,54.228737,0.005823,0.000631,0.000049,0.11831
11387,M,201112250424,1.11E+21,69.736824,0.007112,0.001196,0.000081,0.49527
11387,M,201112250500,2.99E+21,60.220108,0.007658,0.003999,0.000084,0.080134
11387,M,201112250536,4.48E+21,60.807655,0.006773,0.001763,0.000082,0.200289
11387,M,201112250612,6.07E+21,57.504795,0.007233,0.00653,0.000103,0.230584
11387,M,201112250648,5.77E+21,54.698704,0.008635,0.004963,0.000115,0.08988
11387,M,201112250724,6.44E+21,54.46907,0.009009,0.008388,0.000101,0.097258
11387,M,201112250800,6.77E+21,51.562702,0.010205,0.01839,0.000107,0.194109
11387,M,201112250836,2.05E+21,44.741364,0.010633,0.019574,0.000114,0.149876
11387,M,201112250912,2.85E+21,48.621716,0.007393,0.003771,0.000097,0.037659
11387,M,201112250948,6.25E+21,47.483269,0.007958,0.003436,0.000097,0.06062
11387,M,201112251024,1.02E+22,48.81509,0.009472,0.00567,0.000105,0.154008
11387,M,201112251100,1.39E+22,49.713516,0.008134,0.004,0.000092,0.013846
11387,M,201112251136,2.08E+22,54.545002,0.008567,0.005743,0.000096,0.036197
11387,M,201112251212,3.30E+22,53.518337,0.008176,0.005319,0.000097,0.078979
11387,M,201112251248,3.99E+22,50.843273,0.008474,0.007891,0.000101,0.103692
11387,M,201112251324,4.46E+22,51.810356,0.008597,0.011384,0.000112,0.081484
11387,M,201112251400,5.79E+22,52.884586,0.009096,0.013662,0.000116,0.140311
11387,M,201112251436,6.15E+22,53.620316,0.009379,0.020338,0.000123,0.192617
11387,M,201112251512,7.21E+22,54.233604,0.009554,0.02355,0.000129,0.195856
11387,M,201112251548,7.86E+22,54.841305,0.010498,0.030816,0.000131,0.236127
11387,M,201112251624,8.44E+22,54.645069,0.011179,0.031181,0.000134,0.257862
11387,M,201112251700,7.82E+22,53.627174,0.012303,0.039386,0.000148,0.284486
11387,M,201112251736,8.69E+22,53.77058,0.012566,0.044076,0.000149,0.318457
11384,C,201112252012,1.23E+23,54.515583,0.010733,0.051588,0.000134,0.212046
11384,C,201112252048,1.20E+23,55.217892,0.01057,0.047279,0.000128,0.15787
11384,C,201112252124,1.13E+23,55.059166,0.010469,0.047788,0.000131,0.175716
11384,C,201112252200,1.07E+23,54.354702,0.010857,0.04658,0.000136,0.185765
11384,C,201112252236,1.03E+23,53.306011,0.010478,0.043576,0.000138,0.158244
11384,C,201112252312,9.66E+22,52.633835,0.011123,0.04608,0.000146,0.170225
11384,C,201112252348,9.00E+22,51.926716,0.011084,0.041017,0.000145,0.182378
11384,C,201112260024,9.19E+22,53.024349,0.010797,0.037573,0.000145,0.13366
11384,C,201112260100,8.78E+22,54.553719,0.01116,0.04031,0.000145,0.164104
11384,C,201112260136,8.47E+22,54.466457,0.010571,0.041134,0.000142,0.156782
11384,C,201112260212,8.33E+22,54.976967,0.010987,0.047421,0.000149,0.141253
11384,C,201112260248,9.35E+22,58.198246,0.010809,0.046775,0.000144,0.101704
11384,C,201112260324,9.62E+22,60.02121,0.010196,0.042069,0.000139,0.086109
11384,C,201112260400,1.00E+23,62.829021,0.010776,0.037556,0.000144,0.067462
11386,C,201112260424,2.22E+22,45.069309,0.010164,0.022929,0.000124,0.010708
11384,C,201112260436,1.06E+23,64.422569,0.00963,0.03119,0.000133,0.043602
11386,C,201112260500,1.98E+22,41.83707,0.009905,0.023784,0.000115,0.035601
11384,C,201112260512,1.10E+23,64.166382,0.009776,0.026988,0.000137,0.039034
11386,C,201112260536,1.94E+22,40.475838,0.010142,0.022866,0.000119,0.009281
11384,C,201112260548,1.09E+23,61.786179,0.009458,0.025699,0.000132,0.01647
11386,C,201112260612,1.91E+22,41.812187,0.00908,0.019116,0.000113,0.026534
11384,C,201112260624,1.17E+23,63.433308,0.008842,0.024584,0.000132,0.00025
11386,C,201112260648,2.31E+22,41.743359,0.007967,0.016535,0.000109,0.004994
11384,C,201112260700,1.17E+23,62.782635,0.008819,0.026585,0.000133,0.018778
11386,C,201112260724,2.25E+22,42.523937,0.007342,0.014275,0.000103,0.02575
11384,C,201112260736,1.32E+23,64.376625,0.009321,0.026287,0.000135,0.029286
11386,C,201112260800,1.77E+22,40.395805,0.007727,0.01263,0.000101,0.017844
11384,C,201112260812,1.37E+23,63.446323,0.010078,0.029319,0.00014,0.032261
11386,C,201112260836,2.02E+22,38.656624,0.007475,0.016559,0.000103,0.016193
11384,C,201112260848,1.38E+23,62.240883,0.010048,0.031,0.000142,0.027628
11386,C,201112260912,2.34E+22,39.007671,0.008414,0.018087,0.000112,0.021934
11384,C,201112260924,1.42E+23,58.734039,0.010054,0.031406,0.000138,0.023084
11386,C,201112260948,2.41E+22,43.809742,0.008393,0.017396,0.000116,0.011534
11384,C,201112261000,1.55E+23,58.672478,0.010149,0.034141,0.000139,0.004539
11386,C,201112261024,2.62E+22,44.51321,0.008042,0.0137,0.000103,0.009964
11384,C,201112261036,1.61E+23,58.293571,0.009765,0.033344,0.000138,0.012537
11386,C,201112261100,2.66E+22,46.256008,0.008923,0.015253,0.000115,0.030222
11384,C,201112261112,1.60E+23,57.624741,0.010027,0.034655,0.000139,0.006262
11386,C,201112261136,2.36E+22,44.654999,0.008617,0.014464,0.000114,0.020457
11384,C,201112261148,1.67E+23,57.164337,0.01033,0.035488,0.00014,0.004653
11386,C,201112261212,2.93E+22,48.4118,0.008527,0.012388,0.00012,0.038707
11384,C,201112261224,1.73E+23,58.211391,0.009893,0.037358,0.000135,0.004416
11386,C,201112261248,3.27E+22,49.706455,0.008829,0.014757,0.000117,0.033092
11384,C,201112261300,1.83E+23,58.24202,0.00997,0.037976,0.00014,0.00355
11386,C,201112261324,3.39E+22,50.809788,0.009,0.015597,0.000127,0.030516
11384,C,201112261336,1.92E+23,57.567738,0.009673,0.035417,0.000138,0.023877
11386,C,201112261400,3.83E+22,52.630142,0.00982,0.02251,0.00014,0.075429
11384,C,201112261412,2.00E+23,58.724525,0.009984,0.037109,0.000134,0.032989
11386,C,201112261436,3.88E+22,51.246433,0.009225,0.019875,0.000125,0.031436
11384,C,201112261448,1.97E+23,59.976631,0.009946,0.038609,0.000138,0.03226
11386,C,201112261512,3.40E+22,49.379406,0.009725,0.021472,0.000127,0.017801
11384,C,201112261524,2.08E+23,60.152393,0.010422,0.037303,0.000135,0.036704
11386,C,201112261548,2.82E+22,47.873306,0.0087,0.022859,0.000123,0.042513
11384,C,201112261600,2.07E+23,59.806156,0.009571,0.035848,0.00013,0.042195
11386,C,201112261624,2.78E+22,51.645851,0.007837,0.020437,0.000119,0.043204
11384,C,201112261636,2.02E+23,58.722984,0.01009,0.039481,0.000136,0.034409
11386,C,201112261700,2.72E+22,50.075272,0.008016,0.022422,0.000117,0.045005
11384,C,201112261712,2.08E+23,58.761288,0.009855,0.037408,0.000138,0.057795
11386,C,201112261736,2.37E+22,48.546211,0.008119,0.021582,0.00012,0.054754
11384,C,201112261748,2.12E+23,58.402515,0.00957,0.038512,0.000134,0.039721
11386,C,201112261812,2.30E+22,47.408993,0.008091,0.017675,0.000111,0.071725
11384,C,201112261824,2.20E+23,57.285442,0.009111,0.03833,0.000133,0.039396
11386,C,201112261848,2.02E+22,45.275406,0.008907,0.019773,0.000114,0.06525
11384,C,201112261900,2.13E+23,57.223019,0.00925,0.038387,0.000135,0.047994
11386,C,201112261924,1.98E+22,44.971405,0.009359,0.020219,0.000113,0.044761
11384,C,201112261936,2.15E+23,56.789459,0.009332,0.040362,0.000134,0.052172
11386,C,201112262000,1.92E+22,45.944939,0.008983,0.016602,0.000114,0.049411
11386,C,201112262036,1.75E+22,46.987892,0.009073,0.018347,0.000117,0.052527
11386,C,201112262112,2.04E+22,45.415092,0.010165,0.021082,0.000124,0.097344
11386,C,201112262148,1.84E+22,45.487091,0.009084,0.016485,0.000116,0.062578
11386,C,201112262224,1.90E+22,42.907448,0.008654,0.017748,0.000116,0.046659
11386,C,201112262300,1.72E+22,43.156013,0.008656,0.016014,0.000117,0.038341
11386,C,201112262336,1.82E+22,44.022503,0.00777,0.018284,0.000128,0.037342
11386,C,201112270012,1.83E+22,46.556946,0.0087,0.021363,0.000118,0.041888
11386,C,201112270048,1.90E+22,47.360409,0.008344,0.01815,0.000116,0.029718
11386,C,201112270124,1.69E+22,46.179546,0.009146,0.022179,0.000119,0.042948
11386,C,201112270200,1.71E+22,49.052456,0.008569,0.019197,0.000115,0.049283
11386,C,201112270236,1.39E+22,50.900299,0.008966,0.015101,0.000112,0.046473
11386,C,201112270312,1.49E+22,51.63063,0.008737,0.021021,0.000121,0.04213
11386,C,201112270348,1.57E+22,55.01767,0.009559,0.021402,0.000128,0.043857
11389,M,201112301312,9.52E+22,55.297588,0.00898,0.028484,0.000116,0.02975
11389,M,201112301348,9.17E+22,56.911015,0.008559,0.026991,0.000115,0.023325
11389,M,201112301424,8.77E+22,57.330715,0.008486,0.021937,0.00011,0.013227
11389,M,201112301500,9.09E+22,57.184437,0.007811,0.025237,0.000102,0.046806
11389,M,201112301536,9.54E+22,58.036034,0.008103,0.025481,0.000102,0.053892
11389,M,201112301612,9.63E+22,59.846764,0.008187,0.025463,0.0001,0.073665
11389,M,201112301648,9.37E+22,61.105125,0.007748,0.02332,0.000096,0.048211
11389,M,201112301724,8.35E+22,53.364376,0.007773,0.02018,0.000096,0.048091
11389,M,201112301800,7.53E+22,53.20948,0.008363,0.023856,0.000102,0.062642
11389,M,201112301836,7.72E+22,55.07502,0.008352,0.025864,0.000103,0.058228
11389,M,201112301912,7.40E+22,53.826225,0.008671,0.027793,0.000107,0.041503
11389,M,201112301948,6.85E+22,54.746891,0.009334,0.0332,0.000115,0.062261
11389,M,201112302024,6.92E+22,54.376835,0.009964,0.035073,0.000116,0.073348
11389,M,201112302100,6.19E+22,54.280876,0.010122,0.038726,0.000122,0.060609
11389,M,201112302136,6.54E+22,55.457943,0.010235,0.037657,0.000119,0.070773
11389,M,201112302212,5.81E+22,52.893009,0.010364,0.042708,0.000122,0.091953
11389,M,201112302248,6.83E+22,52.994263,0.009988,0.039195,0.000116,0.097334
11389,M,201112302324,6.34E+22,53.88221,0.009779,0.041475,0.000126,0.064636
11389,M,201112310000,6.96E+22,54.952576,0.010334,0.029888,0.000119,0.042159
11389,M,201112310036,8.31E+22,55.988647,0.009641,0.032685,0.000109,0.074075
11389,M,201112310112,8.66E+22,57.305767,0.009161,0.027082,0.00011,0.046817
11389,M,201112310148,8.64E+22,57.872787,0.009624,0.033043,0.000112,0.102868
11389,M,201112310224,8.86E+22,59.757854,0.009535,0.02515,0.000111,0.061191
11389,M,201112310300,9.52E+22,60.19101,0.009583,0.025844,0.000112,0.067893
11389,M,201112310336,8.97E+22,59.72876,0.009674,0.027267,0.000118,0.074372
11389,M,201112310412,9.61E+22,60.005219,0.010053,0.022915,0.000118,0.060649
11389,M,201112310448,8.85E+22,57.109646,0.009513,0.017385,0.000114,0.033716
11389,M,201112310524,7.30E+22,52.779087,0.010961,0.019904,0.00012,0.026433
11389,M,201112310600,7.02E+22,50.359791,0.010528,0.019081,0.000126,0.022032
11389,M,201112310636,7.68E+22,56.143963,0.009894,0.015328,0.000113,0.004312
11389,M,201112310712,7.62E+22,52.084835,0.0099,0.019665,0.000122,0.005009
11389,M,201112310748,7.66E+22,52.331837,0.009583,0.016365,0.000108,0.006267
11389,M,201112310824,7.96E+22,53.220123,0.008956,0.015596,0.000109,0.008081
11389,M,201112310900,6.62E+22,50.815586,0.009178,0.015311,0.000105,0.03182
11389,M,201112310936,7.76E+22,53.495731,0.008927,0.014402,0.000101,0.001558
11389,M,201112311012,8.17E+22,54.447903,0.009505,0.014157,0.000105,0.033751
11389,M,201112311048,7.80E+22,53.804035,0.00923,0.015686,0.000108,0.034816
11389,M,201112311124,8.47E+22,59.747234,0.00861,0.010763,0.000103,0.003268
11389,M,201112311200,7.63E+22,56.854889,0.009245,0.012016,0.000111,0.004363
11389,M,201112311236,6.29E+22,55.865417,0.00943,0.014484,0.000107,0.022466
11391,C,201201092300,3.44E+21,51.874763,0.008818,0.004208,0.000104,0.324903
11391,C,201201092336,3.76E+21,51.156414,0.009479,0.005775,0.000128,0.040011
11391,C,201201100012,4.11E+21,50.250473,0.009021,0.006163,0.000113,0.040438
11391,C,201201100048,6.77E+21,50.19693,0.008281,0.003592,0.000105,0.065265
11391,C,201201100124,6.94E+21,52.537991,0.010943,0.016446,0.000113,0.622221
11391,C,201201100200,8.18E+21,58.283932,0.009719,0.012711,0.000104,0.404153
11391,C,201201100236,8.31E+21,56.189919,0.009089,0.012587,0.00009,0.409329
11391,C,201201100312,9.58E+21,55.453968,0.010404,0.006096,0.000109,0.205107
11391,C,201201100348,9.60E+21,58.174431,0.008752,0.003163,0.000089,0.122212
11391,C,201201100424,8.61E+21,53.565071,0.009554,0.004444,0.000087,0.004768
11391,C,201201100500,1.06E+22,54.284393,0.008561,0.005866,0.000093,0.061307
11391,C,201201100536,1.04E+22,52.320175,0.008878,0.004265,0.000085,0.037701
11391,C,201201100612,1.08E+22,54.259289,0.008103,0.003782,0.000084,0.007778
11391,C,201201100648,1.11E+22,55.473888,0.008786,0.003866,0.000086,0.056464
11391,C,201201100724,1.02E+22,50.927769,0.008137,0.005093,0.000083,0.066647
11391,C,201201100800,9.77E+21,53.302013,0.008859,0.00768,0.000101,0.001215
11391,C,201201100836,8.45E+21,53.909042,0.008725,0.010295,0.000115,0.010131
11391,C,201201100912,6.57E+21,50.690552,0.009555,0.009332,0.000104,0.044281
11391,C,201201100948,6.03E+21,50.077389,0.009688,0.008911,0.00012,0.031586
11391,C,201201101024,6.41E+21,49.206524,0.009095,0.006079,0.000094,0.059005
11391,C,201201101100,5.87E+21,51.015678,0.007939,0.01073,0.000117,0.020358
11391,C,201201101136,4.41E+21,51.865044,0.008105,0.008664,0.000106,0.027655
11391,C,201201101212,3.84E+21,51.098827,0.006959,0.011212,0.000112,0.009661
11391,C,201201101248,4.86E+21,56.523003,0.006779,0.013049,0.000119,0.01088
11391,C,201201101324,4.92E+21,60.559193,0.007881,0.014597,0.000112,0.010958
11391,C,201201101400,4.87E+21,60.848232,0.00797,0.013085,0.000115,0.052821
11391,C,201201101436,4.43E+21,60.746964,0.007118,0.012627,0.000111,0.082224
11391,C,201201101512,3.69E+21,63.436279,0.007838,0.01678,0.000113,0.040004
11391,C,201201101548,2.94E+21,67.03141,0.007969,0.0144,0.000125,0.047776
11391,C,201201101624,4.25E+21,65.769073,0.007616,0.011348,0.000123,0.007111
11391,C,201201101700,5.16E+21,68.986786,0.008784,0.012874,0.000125,0.085772
11391,C,201201101736,7.21E+21,65.527115,0.009896,0.010975,0.000122,0.08447
11391,C,201201101812,6.84E+21,65.259117,0.0088,0.010041,0.000123,0.13195
11391,C,201201101848,6.78E+21,65.05748,0.007135,0.009812,0.000109,0.080581
11391,C,201201101924,5.36E+21,65.724121,0.008659,0.014789,0.00011,0.115459
11391,C,201201102000,5.32E+21,71.725632,0.009043,0.012467,0.000118,0.064913
11391,C,201201102036,5.72E+21,69.920418,0.007408,0.011075,0.000123,0.005951
11391,C,201201102112,4.57E+21,70.730202,0.007454,0.010985,0.000124,0.005159
11391,C,201201102148,6.64E+21,69.905098,0.009109,0.013564,0.000118,0.004916
11391,C,201201102224,7.81E+21,67.911621,0.008818,0.012344,0.000118,0.025927
11396,C,201201172300,2.90E+22,66.648697,0.009136,0.010124,0.000107,0.042819
11396,C,201201172336,2.50E+22,65.341507,0.008997,0.011239,0.000111,0.055235
11396,C,201201180012,2.50E+22,66.731018,0.008149,0.009578,0.000111,0.043145
11396,C,201201180048,2.44E+22,66.237846,0.008102,0.009343,0.000103,0.027239
11396,C,201201180124,2.41E+22,64.198212,0.00772,0.008169,0.000101,0.031094
11396,C,201201180200,2.48E+22,67.380241,0.007807,0.007298,0.000097,0.018125
11396,C,201201180236,2.29E+22,62.042431,0.00843,0.00954,0.000099,0.023457
11396,C,201201180312,2.51E+22,60.495541,0.008242,0.010504,0.000106,0.003111
11396,C,201201180348,2.46E+22,63.672749,0.00877,0.012043,0.000106,0.047536
11396,C,201201180424,2.68E+22,64.271545,0.008544,0.010599,0.000104,0.049993
11396,C,201201180500,2.78E+22,60.127472,0.008639,0.013568,0.000108,0.048633
11396,C,201201180536,2.87E+22,64.435127,0.008409,0.013709,0.000102,0.077545
11396,C,201201180612,2.64E+22,64.315331,0.00837,0.012792,0.000101,0.033808
11396,C,201201180648,2.68E+22,63.682625,0.008563,0.010397,0.000104,0.033387
11396,C,201201180724,2.66E+22,62.261879,0.008009,0.01127,0.000098,0.046738
11396,C,201201180800,2.97E+22,60.476448,0.008,0.010923,0.000097,0.046561
11396,C,201201180836,3.00E+22,59.606007,0.008174,0.010623,0.000094,0.014508
11396,C,201201180912,3.00E+22,60.969543,0.008677,0.011045,0.000101,0.00468
11396,C,201201180948,2.96E+22,60.435513,0.008794,0.011944,0.000098,0.039631
11396,C,201201181024,2.99E+22,61.899826,0.008857,0.013171,0.000102,0.032941
11396,C,201201181100,2.65E+22,60.069946,0.008926,0.013121,0.000104,0.000247
11396,C,201201181136,2.79E+22,61.702133,0.008296,0.01235,0.000103,0.003467
11396,C,201201181212,2.58E+22,61.627346,0.008653,0.012401,0.000104,0.004302
11396,C,201201181248,2.46E+22,61.512733,0.007997,0.012602,0.000102,0.047355
11396,C,201201181324,2.43E+22,60.553452,0.008218,0.011111,0.000097,0.016857
11396,C,201201181400,2.33E+22,59.805092,0.008595,0.010498,0.000097,0.05742
11396,C,201201181924,2.81E+22,58.314316,0.007041,0.010503,0.000096,0.052642
11396,C,201201182000,2.75E+22,57.760071,0.007049,0.012238,0.000101,0.052045
11396,C,201201182036,2.76E+22,55.108665,0.007601,0.015011,0.000101,0.050434
11396,C,201201182112,2.97E+22,57.015862,0.007496,0.014919,0.000105,0.041242
11396,C,201201182148,2.90E+22,57.863075,0.008707,0.016396,0.000102,0.029689
11396,C,201201182224,3.03E+22,60.232349,0.007526,0.015483,0.000103,0.021022
11402,M,201201220336,4.05E+22,44.510651,0.008832,0.014501,0.000104,0.040207
11402,M,201201220412,3.06E+22,44.547016,0.009333,0.018329,0.000101,0.054981
11402,M,201201220448,2.85E+22,41.889523,0.008926,0.016326,0.000095,0.065908
11402,M,201201220524,2.49E+22,42.83593,0.00828,0.016563,0.000096,0.070921
11402,M,201201220600,2.68E+22,42.30801,0.009079,0.018429,0.000097,0.055036
11402,M,201201220636,2.50E+22,43.892628,0.008285,0.018544,0.000094,0.063434
11402,M,201201220712,2.89E+22,46.052917,0.008569,0.019633,0.000096,0.065286
11402,M,201201220748,3.46E+22,48.489098,0.009364,0.018092,0.000101,0.060916
11402,M,201201220824,3.87E+22,46.720566,0.00967,0.018343,0.000105,0.054816
11402,M,201201220900,3.75E+22,44.218578,0.009581,0.020135,0.000105,0.05506
11402,M,201201220936,4.00E+22,47.89621,0.009988,0.019936,0.000105,0.055994
11402,M,201201222324,1.16E+23,55.549927,0.009298,0.015627,0.000107,0.045774
11402,M,201201230000,1.21E+23,56.340813,0.009263,0.016441,0.000109,0.060807
11402,M,201201230036,1.18E+23,55.41391,0.00916,0.016352,0.000113,0.057197
11402,M,201201230112,1.21E+23,56.345219,0.008986,0.016895,0.000112,0.065747
11402,M,201201230148,1.23E+23,55.711277,0.008632,0.016379,0.00011,0.042353
11402,M,201201230224,1.20E+23,55.169861,0.008885,0.018044,0.000112,0.05663
11402,M,201201230300,1.22E+23,55.95118,0.009317,0.020614,0.000113,0.081441
11416,C,201202101036,2.07E+22,42.758518,0.008913,0.035479,0.000153,0.009319
11416,C,201202101112,2.53E+22,45.459103,0.009792,0.03309,0.000152,0.03255
11416,C,201202101148,1.97E+22,41.343727,0.008999,0.025702,0.000146,0.049143
11416,C,201202101224,2.44E+22,42.166981,0.008928,0.023857,0.000142,0.003502
11416,C,201202101300,2.21E+22,40.280422,0.008513,0.024082,0.000134,0.002345
11416,C,201202101336,1.91E+22,40.854595,0.00839,0.018107,0.000139,0.008538
11416,C,201202101412,2.14E+22,43.798126,0.009828,0.032181,0.000148,0.032132
11416,C,201202101448,2.21E+22,47.226597,0.01028,0.03593,0.000145,0.050226
11416,C,201202101524,1.97E+22,48.633415,0.00905,0.027282,0.000149,0.006582
11416,C,201202101600,1.93E+22,48.907578,0.008985,0.019212,0.000131,0.012517
11416,C,201202101636,1.65E+22,46.83469,0.009026,0.02442,0.000134,0.022929
11416,C,201202101712,1.63E+22,43.344574,0.008378,0.018626,0.000116,0.043981
11416,C,201202101748,2.14E+22,49.119144,0.008703,0.022485,0.000124,0.038988
11416,C,201202101824,2.03E+22,50.400082,0.008891,0.018877,0.000119,0.043915
11416,C,201202101900,1.79E+22,47.033882,0.00988,0.033588,0.000135,0.084558
11416,C,201202101936,1.44E+22,50.302319,0.009423,0.025834,0.000124,0.083713
11416,C,201202102012,1.14E+22,56.027985,0.00943,0.023476,0.000127,0.073365
11416,C,201202102048,8.92E+21,57.171108,0.008665,0.038782,0.000124,0.096287
11416,C,201202102124,8.51E+21,52.788212,0.007994,0.030199,0.000112,0.041858
11416,C,201202102200,9.04E+21,55.25827,0.008007,0.032384,0.000136,0.057694
11416,C,201202102236,1.14E+22,62.667385,0.008125,0.018069,0.00013,0.028436
11416,C,201202102312,1.18E+22,57.859608,0.008722,0.020735,0.000126,0.016422
11416,C,201202102348,1.03E+22,62.311897,0.007975,0.008957,0.000104,0.067046
11416,C,201202110024,1.11E+22,59.499607,0.009083,0.015079,0.000112,0.013902
11416,C,201202110100,8.57E+21,59.587303,0.010242,0.014738,0.000134,0.015273
11416,C,201202110136,6.91E+21,54.249683,0.008688,0.01266,0.000115,0.063016
11416,C,201202110212,3.69E+21,48.189865,0.008334,0.008129,0.000121,0.014392
11416,C,201202110248,1.99E+21,45.046474,0.007969,0.005978,0.000094,0.045139
11416,C,201202110324,2.36E+21,52.935467,0.010971,0.005365,0.000097,0.123648
11416,C,201202110400,2.79E+21,59.961899,0.007477,0.002751,0.000109,0.01254
11416,C,201202110436,3.35E+21,55.220394,0.00797,0.012371,0.000122,0.070075
11416,C,201202110512,3.22E+21,58.425354,0.007677,0.008157,0.000111,0.034706
11416,C,201202110548,3.91E+21,54.20871,0.006531,0.009499,0.000085,0.084109
11416,C,201202110624,4.22E+21,53.394585,0.007175,0.013764,0.000106,0.004971
11416,C,201202110700,2.84E+21,52.635456,0.007206,0.007843,0.000102,0.05526
11416,C,201202110736,4.06E+21,53.926353,0.00851,0.018584,0.00013,0.010462
11416,C,201202110812,3.21E+21,50.533428,0.009579,0.012996,0.000127,0.008015
11416,C,201202110848,1.53E+21,54.730686,0.006556,0.002669,0.000098,0.178874
11416,C,201202110924,1.19E+21,51.106567,0.006826,0.006445,0.0001,0.229652
11416,C,201202111000,1.91E+21,48.779774,0.007382,0.025243,0.000108,0.051849
11429,M,201203060000,7.98E+23,54.521137,0.010846,0.06226,0.000145,0.077099
11429,M,201203060036,8.07E+23,54.723557,0.011131,0.059607,0.000147,0.075006
11429,M,201203060112,8.21E+23,54.549217,0.011202,0.060827,0.000145,0.08214
11429,M,201203060148,8.10E+23,54.96328,0.011018,0.05693,0.000151,0.078461
11429,M,201203060224,8.20E+23,54.713947,0.010918,0.058679,0.000148,0.083667
11429,M,201203060300,8.10E+23,54.893929,0.010409,0.055291,0.000145,0.083818
11429,M,201203060336,8.10E+23,55.053276,0.010231,0.054385,0.000141,0.080301
11429,M,201203060412,7.92E+23,54.696693,0.009925,0.053216,0.00014,0.078412
11429,M,201203060448,7.89E+23,54.484917,0.010058,0.052762,0.000139,0.076168
11429,M,201203060524,7.94E+23,55.004429,0.010494,0.053434,0.000148,0.077035
11429,M,201203060600,7.85E+23,55.002357,0.010586,0.055596,0.000146,0.083982
11429,M,201203060636,7.77E+23,55.48093,0.010844,0.056153,0.000148,0.093052
11429,M,201203060748,7.51E+23,55.537704,0.01027,0.053556,0.000142,0.093027
11429,M,201203060824,7.46E+23,56.162395,0.00958,0.049843,0.000139,0.085864
11429,M,201203060900,7.23E+23,56.215981,0.009264,0.048365,0.000134,0.081306
11429,M,201203060936,7.25E+23,55.788574,0.009452,0.049489,0.000142,0.074649
11429,M,201203061012,7.35E+23,56.503925,0.009942,0.04982,0.000144,0.07735
11429,M,201203061048,7.23E+23,56.741966,0.010706,0.052176,0.000149,0.082482
11429,M,201203061124,7.16E+23,56.278133,0.010864,0.051223,0.000147,0.076284
11429,M,201203061200,7.25E+23,56.232052,0.011205,0.052162,0.000147,0.078322
11429,M,201203061236,7.19E+23,56.2883,0.011099,0.051339,0.000147,0.075505
11429,M,201203061312,7.21E+23,56.783054,0.010696,0.051035,0.000143,0.068798
11429,M,201203061348,7.24E+23,56.593014,0.010764,0.050668,0.000148,0.069485
11429,M,201203061424,7.21E+23,55.896572,0.011138,0.053644,0.000152,0.075361
11429,M,201203061500,7.14E+23,55.706078,0.010677,0.052023,0.000153,0.071802
11429,M,201203061536,7.23E+23,55.152863,0.010647,0.053731,0.000153,0.065499
11429,M,201203061612,7.38E+23,55.255379,0.010102,0.05574,0.000147,0.06665
11429,M,201203061648,7.39E+23,54.94577,0.009521,0.05456,0.000143,0.069174
11429,M,201203061724,7.46E+23,54.497616,0.009492,0.053396,0.000142,0.058067
11429,M,201203061800,7.56E+23,54.817684,0.009889,0.055381,0.000147,0.062859
11429,M,201203061836,7.75E+23,54.875626,0.010287,0.059443,0.000146,0.061113
11429,M,201203061912,7.94E+23,55.387684,0.010774,0.061449,0.00015,0.066073
11429,M,201203061948,8.06E+23,55.345806,0.011144,0.06163,0.000154,0.069175
11429,M,201203062024,8.15E+23,55.493782,0.010678,0.060187,0.000153,0.064265
11429,M,201203062100,8.16E+23,54.606533,0.01018,0.05901,0.00015,0.066006
11429,M,201203062136,8.27E+23,54.721188,0.010193,0.058038,0.000149,0.060703
11429,M,201203062212,8.29E+23,54.55962,0.010316,0.058697,0.00015,0.063077
11429,M,201203062248,8.30E+23,54.249218,0.010352,0.060244,0.00015,0.06501
11429,M,201203062324,8.55E+23,54.858852,0.010815,0.062123,0.000156,0.071207
11428,C,201203070248,1.21E+22,63.040848,0.007038,0.023118,0.000137,0.004469
11428,C,201203070324,1.37E+22,62.467178,0.007982,0.022383,0.000125,0.023432
11428,C,201203070400,1.34E+22,66.227592,0.007566,0.021248,0.00013,0.00359
11428,C,201203070436,1.40E+22,66.67939,0.006925,0.016994,0.000124,0.016518
11428,C,201203070512,1.46E+22,67.429749,0.005986,0.017606,0.000114,0.005818
11428,C,201203070548,1.65E+22,71.055733,0.007291,0.022239,0.000117,0.045582
11428,C,201203070624,1.80E+22,71.289764,0.007397,0.021783,0.000125,0.056936
11428,C,201203070812,1.32E+22,76.498161,0.006585,0.016291,0.00009,0.056575
11428,C,201203070848,1.57E+22,64.702927,0.006774,0.017112,0.000116,0.040273
11428,C,201203070924,1.60E+22,61.552525,0.006365,0.013832,0.000115,0.003876
11428,C,201203071000,1.58E+22,60.496185,0.006384,0.013106,0.000111,0.008421
11428,C,201203071036,1.66E+22,62.52034,0.006476,0.010581,0.000117,0.010245
11428,C,201203071112,1.73E+22,64.328552,0.00685,0.015845,0.000122,0.007688
11428,C,201203071148,1.76E+22,65.442291,0.007454,0.01771,0.000124,0.012595
11428,C,201203071224,1.79E+22,66.306015,0.007315,0.016849,0.000126,0.02866
