,AR,KEY,time,energy,shear_mean,uj_mean,uhc_mean,GBH_MEAN,ALP_MEAN
3632,11732,0,201304302324,-0.4515939077657231,-2.4616248550246684,-0.13009233716612206,-0.8708556561972001,-0.7721113348483165,0.08132292601191757
3633,11732,0,201305010000,-0.44843129769867385,-1.5147677432706914,1.4060432727306684,-0.8650564807425004,-0.009904716216079901,-0.21041981403211718
3634,11732,0,201305010036,-0.4499263497303698,-2.5282213183720117,-0.7911782611606608,-0.8799261613955764,-0.8102216657799283,-0.2500761747923359
3635,11732,0,201305010112,-0.4512105610909292,-2.4887152958404477,-1.9710839666675666,-0.9397022776209423,-0.6958906729850926,-0.21989765404740585
3636,11732,0,201305010148,-0.44991357150787675,-1.9214379811150262,-0.9910283184570459,-0.6765089300614955,-0.6196700111218691,-0.06778285276255917
3637,11732,0,201305010224,-0.45004135373280796,-1.440899446280462,0.1770218751763459,0.35331558636837795,1.6288395138432274,-0.01923186793307714
3638,11732,0,201305010300,-0.44809906391385246,-0.6225246004785157,0.4598605155873313,-0.783174105946228,-0.8864423276431517,-0.18792533764378427
3639,11732,0,201305010336,-0.45083360352738194,0.10988585727087276,0.03136844358745442,-0.612123212833676,-0.4291183564638102,0.3574094547240045
3640,11733,0,201304272012,-0.4521305931104345,0.9383357199273472,-1.722118217323765,-1.0386847851682521,2.31482547061224,6.489063082893958
3641,11733,0,201304272012,-0.4521305931104345,0.9383357199273472,-1.722118217323765,-1.0386847851682521,2.31482547061224,6.489063082893958
3642,11733,0,201304272012,-0.4521305931104345,0.9383357199273472,-1.722118217323765,-1.0386847851682521,2.31482547061224,6.489063082893958
3643,11733,0,201304272012,-0.4521305931104345,0.9383357199273472,-1.722118217323765,-1.0386847851682521,2.31482547061224,6.489063082893958
3644,11733,0,201304272124,-0.44367779893123,-0.25606367618551473,-1.5854975566861234,-0.9337544053597119,-0.6577803420534809,-0.2663039842227787
3645,11733,0,201304272312,-0.4495366139443294,2.005547275988499,-2.8032279905513846,-1.016975051414761,-1.7248696081386117,0.3103176715443389
3646,11733,0,201304272348,-0.42527715854112486,-0.01736680697139335,-1.1428917800749203,-0.8796783333846917,-1.419986960685717,-0.09677402948988377
3647,11733,0,201304280024,-0.41486290720922514,0.633697934854829,-0.34631429181164575,-0.10600884900514265,-0.6958906729850926,0.48046569576585035
3648,11733,0,201304280100,-0.4413138277700012,0.7944773617663636,0.23234759725274579,-0.1715841406852081,0.8666328952109913,0.008427903467265244
3649,11733,0,201304280136,-0.4501116339565202,0.8692585479924956,-2.270859052612144,-0.8327892737253252,0.5617502477580967,0.8384464317196264
3650,11733,0,201304280212,-0.4472812576742922,-0.6620889647815814,-0.7872264238694893,-0.6861742224859949,1.5145085210483924,0.0758718319506606
3651,11733,0,201304280248,-0.4501946924027255,1.135625777289027,-0.5918927520487288,-1.0280777463023911,-0.23856670180575115,0.29265621972864647
3652,11733,0,201304280324,-0.44972828728172637,0.6459699772915242,-0.3220387198801642,-1.0502335704754746,-1.5343179534805527,0.4286640371973663
3653,11733,0,201304280400,-0.44501951229300846,-0.018766597905254447,-2.3702195330758835,-0.9470875523453034,-0.8102216657799283,-0.1064400786351647
3654,11733,0,201304280436,-0.4485782472573448,0.24643647124531232,-1.807929541360631,-0.8719460994450924,-1.3056559678908815,0.06729786047323592
3655,11733,0,201304280512,-0.4482651808062631,0.7917933315906978,-0.878118681566433,-1.0542483842518051,-1.9535315937282824,-0.19907382413394245
3656,11733,0,201304280548,-0.4448917300680772,0.8454764045969976,-1.5600928883857355,-1.0358595458441677,-1.7629799390702234,0.31667495771296594
3657,11733,0,201304280624,-0.44476394784314593,0.9070542408487707,-1.8214786977875046,-1.0125141472188384,-1.419986960685717,0.4145204696138748
3658,11733,0,201304280700,-0.4421444122320546,1.3482772127973592,-1.911241859115542,-1.006516709355431,-0.9245526585747633,-0.21567108111585148
3659,11733,0,201304280736,-0.4387581832713755,1.8007405964929264,0.22896030814602794,-0.8191091675244953,-0.8864423276431517,-0.20649065799734068
3660,11733,0,201304280812,-0.43524417208576516,1.3201762348776795,-0.7940010020829265,-0.9472858147540111,-1.229435306027658,-0.2424432489648724
3661,11733,0,201304280848,-0.4349886076359026,0.9149819306672249,-0.4659985069156958,-0.865254743151208,-0.7340010039167043,-0.0725113167074262
3662,11733,0,201304280924,-0.4336468942741241,0.5636634228105505,-0.6014900711844308,-0.8174735026526568,-0.6958906729850926,-0.033442819032244976
3663,11733,0,201304281000,-0.4296217541887886,0.36846121886249716,-1.1891847312000716,-0.9245847689569816,-1.0007733204379872,-0.07383807489539622
3664,11733,0,201304281036,-0.4263633074530408,0.3905535087952789,-0.6427020886495045,-0.8368040875016558,-0.3910080255321985,-0.011415380114633594
3665,11733,0,201304281112,-0.4241910096292089,0.45127443098521786,-0.8927969343622127,-0.796259424920935,-0.5053390183270335,0.19320512129903838
3666,11733,0,201304281148,-0.4229131873798961,0.7448991005598666,-1.4567805706308246,-0.8650564807425004,-0.8102216657799283,-0.025414886388748423
3667,11733,0,201304281224,-0.41639629390840055,1.1689408838313524,-1.2908034044016234,-0.7965072529318195,-0.9245526585747633,-0.018142113834726963
3668,11733,0,201304281300,-0.42099645400592683,0.7652777681600612,-0.46430486236233587,-0.7995803202667885,-0.9245526585747633,-0.26813495699356743
3669,11733,0,201304281336,-0.41920750285688885,0.6470183799543517,-0.6376211549894267,-0.7880811005617431,-0.8864423276431517,-0.04038796828590959
3670,11733,0,201304281412,-0.4196547406441483,0.23479877981620725,-1.1462790691816387,-0.8340779793819252,-0.9245526585747633,-0.21899378550954185
3671,11733,0,201304281448,-0.4186963739571637,0.1952535540836875,-0.6912532325124687,-0.8514259401438473,-0.9245526585747633,-0.17852649899170217
3672,11733,0,201304281524,-0.41729076948291954,-0.0371809896360419,0.28880241569805193,-0.7845619428071818,-0.6958906729850926,-0.08935487205697942
3673,11733,0,201304281600,-0.40834601373772955,0.3900620796935353,-0.11089769889471726,-0.7120474668223473,-1.0769939823012107,-0.2758375899062132
3674,11733,0,201304281636,-0.3972928512811734,0.8090467529372782,-0.46430486236233587,-0.8286753287446408,-1.0769939823012107,-0.18073621359198155
3675,11733,0,201304281712,-0.3897537000102276,0.45288382013521145,-0.2921176661041512,-0.8536563922418087,-0.8483319967115399,-0.03853375982006001
3676,11733,0,201304281748,-0.40253192250335607,0.1653631198180234,-0.5659235355638883,-0.8912271186919142,-1.1151043132328224,-0.20950432764672275
3677,11733,0,201304281824,-0.3979956535182954,0.3756175008133273,-0.6957696179880929,-0.8193074299332029,-1.2675456369592697,-0.1463032370814243
3678,11733,0,201304281900,-0.39160654227173114,0.42434049428663934,-0.1470287826997133,-0.7376728831478152,-1.1532146441644346,-0.07098937868094565
3679,11733,0,201304281936,-0.3907759578096778,0.07293483390710545,-0.5337442890500638,-0.7297919524016848,-0.8483319967115399,-0.13765258781029907
3680,11734,0,201305012048,-0.42476602964139976,0.0967754219696452,-0.07081477779854971,-0.41529820658912536,-0.20045637087413892,-0.03333128769595329
3681,11734,0,201305012048,-0.42476602964139976,0.0967754219696452,-0.07081477779854971,-0.41529820658912536,-0.20045637087413892,-0.03333128769595329
3682,11734,0,201305012124,-0.4280244763771475,-0.22863944223613894,-0.08662212696323567,-0.57970730900997,-0.7340010039167043,0.07355755672260778
3683,11734,0,201305012200,-0.4230409696048274,-0.53447915011801,0.2458967536796192,-0.7465451259374839,-0.6577803420534809,-0.0032596511483028007
3684,11734,0,201305012236,-0.41697131392059134,-1.0317909957068732,-0.3197805271423516,-0.7301884772191002,-0.9626629895063755,-0.05833521915084948
3685,11734,0,201305012312,-0.42495770297879665,0.3275119834789528,-0.401075465703593,-0.6665958096261113,-0.20045637087413892,-0.14094043866139824
3686,11734,0,201305012348,-0.42725778302755985,0.4286522290185208,-1.0909533471052384,-0.5777742505250701,0.10442627657875521,-0.21274570710770035
3687,11734,0,201305020024,-0.40987940043690496,-0.12684210577451677,-0.6489121186784886,-0.1515596374057324,-0.3910080255321985,-0.11687755285646328
3688,11734,0,201305020100,-0.4078348848380044,0.09105803125809057,-1.0384503659511033,-0.3242957609922996,-0.5815596801902575,-0.12481718985872887
3689,11734,0,201305020136,-0.3852174310251669,-0.5082324527348729,-0.49083862703163,-0.1209776608625726,0.2568676003052025,-0.09099763569777597
3690,11734,0,201305020212,-0.41767411615771344,0.3408064989022533,-0.7494016955111343,-0.13589690711782557,0.37119859310003817,-0.14462561989803657
3691,11734,0,201305020248,-0.4220826029178428,0.6451020534068487,-0.7844036829472241,-0.14174564817470217,-0.009904716216079901,-0.16838179452816934
3692,11734,0,201305020324,-0.4112850049111491,0.35027875368014505,-0.6946405216191865,-0.2585717725057034,0.10442627657875521,-0.195748796170746
3693,11734,0,201305020400,-0.4308356853256358,-0.09581261787478648,-1.1835392493555412,-0.1682136797371776,0.8285225642793796,-0.19109003931106133
3694,11734,0,201305020436,-0.4390137477212381,0.3118086834510004,-1.0813560279695364,0.5418135714472058,0.5998605786897083,-0.21909137542879706
3695,11734,0,201305020512,-0.4349886076359026,0.2575594791805061,-0.9362671445650986,0.5508840766455824,0.5617502477580967,-0.21218572685673578
3696,11734,0,201305020548,-0.41601294723360666,0.4773661676842625,-1.0017547339616542,0.25165653630351437,-0.23856670180575115,-0.20643721589870093
3697,11734,0,201305020624,-0.402723595840753,0.3759158978809693,-1.3235471990999013,0.31262222698112646,-0.35289769460058623,-0.24678600037173062
3698,11734,0,201305020700,-0.4034902891903407,0.5314076258583542,-0.6178619685335703,0.10499191946200716,-0.3910080255321985,-0.22835777061903273
3699,11734,0,201305020736,-0.3807450531525719,0.8404667294134565,-0.7793227492871463,-0.06343199673516799,-0.16234603994252722,-0.24156493969157528
3700,11734,0,201305020812,-0.3775504975292898,1.106395109229473,-0.7076251298616073,-0.061895463067683475,0.18064693844197913,-0.2739554986062907
3701,11734,0,201305020848,-0.3718002974073819,1.1104404474068288,-1.2569305133344395,-0.22224018611002078,-0.04801504714769212,-0.262999868385137
3702,11734,0,201305020924,-0.37882831977860265,1.3479521657847098,-1.3709692465939587,-0.43824708039703947,-0.20045637087413892,-0.23605343282316024
3703,11734,0,201305021000,-0.3749948530306641,1.6165362795027385,-0.9069106389735393,-0.22129843966865922,-0.12423570901091552,-0.24567533414782575
3704,11734,0,201305021036,-0.37371703078135116,1.8840512056587437,-0.3592989000540665,-0.4895474786501521,-0.08612537807930382,-0.25905212379431186
3705,11734,0,201305021112,-0.3647722750361612,2.037418758096682,-0.6833495579301258,-0.5505627349299409,0.0663159456471435,-0.2209293189081041
3706,11734,0,201305021148,-0.35966098603890984,2.8122338057553815,-0.5732626619617777,-0.2665022688540105,-0.04801504714769212,-0.24107001938678083
3707,11734,0,201305021224,-0.3749948530306641,3.7980957358628253,-0.5760854028840429,-0.19944000910863732,-0.23856670180575115,-0.25055715368009385
3708,11734,0,201305021300,-0.4087932515249891,4.126087104404384,-0.7601281110157425,-0.5224590384956271,-0.4291183564638102,-0.1689766283217251
3709,11734,0,201305021336,-0.43773592547192525,3.124419287415044,0.295012445727036,-0.9228995384829664,-0.8864423276431517,-0.1255235549885763
3710,11734,0,201305021412,-0.44565842341766493,4.374429916068873,0.586319308904818,-0.9790078001472402,-0.2766770327373628,0.5070055066642635
3711,11734,0,201305021524,-0.4459139878675275,-1.719831455826599,-1.0384503659511033,-0.7207710128054853,-1.3818766297541052,-0.17417910044583187
3712,11734,0,201305021600,-0.44540285896780235,-1.523958475849595,-0.4174473630527316,-0.8607938389552852,-1.038883651369599,-0.26146863608063214
3713,11734,0,201305021636,-0.44540285896780235,-2.108901308561564,-1.8700298416504681,-0.9566537135654491,-1.229435306027658,-0.07811344278657818
3714,11734,0,201305021712,-0.44201663000712327,0.23108126683109495,-0.19840266748494267,-0.1664293180588084,-0.009904716216079901,0.050135976101350094
3715,11734,0,201305021748,-0.4491404890470424,2.774941683674638,0.9679538815950897,-0.7244388673665774,1.0952948808006626,0.4613450423003415
3716,11734,0,201305021824,-0.4478179430190037,1.19385539265078,-0.08210574148761153,0.09155964127206173,-1.1151043132328224,0.4400007328175167
3717,11734,0,201305021900,-0.4393332032835663,-0.35708065286748436,0.21145931442798208,-0.520625111215081,-0.2766770327373628,-0.2581157252833628
3718,11734,0,201305021936,-0.4449556211805429,-0.013715661609946013,0.35711274601687354,-0.5698933197789399,0.0663159456471435,0.15955286414252304
3719,11734,0,201305022012,-0.4433583433689018,0.1578633725527838,-1.807364993176178,0.04586015606494124,-0.9626629895063755,-0.24303808275842817
3720,11745,0,201305122200,0.03838064462204432,0.19911913375167417,-1.5792875266571398,-0.7040674048718631,-0.9245526585747633,-0.2689249706256337
3721,11745,0,201305122236,-0.008259867477874858,-0.0333065609515662,-1.7881703549047736,-0.6885533713904871,-0.9626629895063755,-0.2510985453750098
3722,11745,0,201305122312,0.0045183550152536585,0.06801858787439866,-1.5657383702302659,-0.6957899493083175,-0.9245526585747633,-0.24975087506148508
3723,11745,0,201305122348,0.03135262225082359,-0.14798415539017026,-1.3551618974292727,-0.6168319450404833,-0.8864423276431517,-0.25484878655781834
3724,11745,0,201305130024,0.03454717787410579,-0.08145910154797985,-1.5696902075214374,-0.6663479816152268,-1.0007733204379872,-0.24729486209356152
3725,11745,0,201305130100,0.05754797836173715,0.014697295588729042,-1.320724458177636,-0.4867718049282445,-0.6958906729850926,-0.20779650405975605
3726,11745,0,201305130136,0.08821571234524565,-0.11777032044050756,-0.999496541223842,-0.5309843220700574,-0.5053390183270335,-0.2336392441063461
3727,11745,0,201305130212,0.08438224559730702,-0.01822454419755222,-0.9752209692923599,-0.5056562993576511,-0.5815596801902575,-0.22464703011782752
3728,11745,0,201305130248,0.0652149118576143,0.11360100365855219,-0.7031087443859831,-0.44682192957364675,-0.3910080255321985,-0.2377380207150662
3729,11745,0,201305130324,0.03390826674944938,-0.05686840499471286,-0.6003609748155244,-0.46203856944196126,-0.5053390183270335,-0.23636943827598675
3730,11745,0,201305130400,-0.0037874896052798616,-0.15992137573786366,-0.654557600523019,-0.5276634267242037,-0.4672286873954219,-0.17092145599831168
3731,11745,0,201305130436,-0.02103808997100343,-0.27413583734837926,-0.5642298910105283,-0.5133885332972506,-0.5815596801902575,-0.23597210789044756
3732,11745,0,201305130512,-0.007620956353218438,-0.13878910119856339,-0.5026941389051445,-0.6170302074491911,-0.6577803420534809,-0.27422967980800783
3733,11745,0,201305130548,-0.038288690336726945,-0.21576103637888772,-0.7748063638115221,-0.6588140100843349,-0.9245526585747633,-0.23071851723720713
3734,11745,0,201305130624,0.005157266139910133,-0.1295096726636926,-0.9114270244491639,-0.6045396757006072,-0.9626629895063755,-0.1843052163533161
3735,11745,0,201305130700,0.026241333253572224,-0.009531414452826492,-0.8532785614504979,-0.6819611463009567,-0.9245526585747633,-0.21179769074922092
3736,11745,0,201305130736,0.053075600489142095,0.0030576491443530477,-0.9904637702725927,-0.7199283975684776,-1.038883651369599,-0.19434303661956936
3737,11745,0,201305130812,0.09843829033974849,0.08173147656564032,-1.1479727137349982,-0.707883956239486,-0.9626629895063755,-0.21837339245141923
3738,11745,0,201305130848,0.10291066821234343,0.03545626510685492,-1.3088689463041214,-0.6715523698438034,-0.9245526585747633,-0.20913720366476254
3739,11745,0,201305130924,0.10929977945890774,-0.04086207759979367,-0.7398043763754318,-0.6304624856391365,-0.7340010039167043,-0.16982240762193718
3740,11745,0,201305131000,0.09907720146440491,-0.04279280952297541,-0.5122914580408464,-0.6578722636429735,-0.5815596801902575,-0.262007704206042
3741,11745,0,201305131036,0.07799313435074282,-0.05987943719829821,-0.5924573002331824,-0.6648114479477423,-0.5053390183270335,-0.27445738961960336
3742,11745,0,201305131112,0.07479857872746072,0.011979927257919213,-0.2243718839697832,-0.6726428130916957,-0.2766770327373628,-0.24452516724231757
3743,11745,0,201305131148,0.0652149118576143,-0.018299452151084562,-0.39768817659687417,-0.6924194883602869,-0.20045637087413892,-0.23566539671564538
3744,11745,0,201305131224,0.08693789009593281,0.0056255102547198375,-0.24977655227017204,-0.6299172640151903,-0.20045637087413892,-0.21734405116022706
3745,11745,0,201305131300,0.09141026796852776,0.05222021236696271,-0.18936989653369343,-0.6044901100984302,-0.16234603994252722,-0.26833013683207796
3746,11745,0,201305131336,0.10546631271096922,0.13418957816150096,-0.11654318073924866,-0.6186163067188525,-0.2766770327373628,-0.2498066407296309
3747,11745,0,201305131412,0.120161268578067,0.17134505496437377,-0.4355129049552301,-0.5367834975247571,-0.4291183564638102,-0.214239762300108
3748,11745,0,201305131448,0.11377215733150269,0.17199113606358815,-0.7319007017930889,-0.49703188457886704,-0.4672286873954219,-0.21164898230083196
3749,11745,0,201305131524,0.12846711319860057,0.2716041030945331,-0.7606926592001956,-0.4462767079497006,-0.4291183564638102,-0.16916483745171737
3750,11745,0,201305131600,0.10993869058356416,0.3239228841284673,-0.819970218567767,-0.4347279226424781,-0.5053390183270335,-0.17278263517267947
3751,11745,0,201305131636,0.14891226918760625,0.34606466681626136,-1.0085293121750907,-0.5435739850229951,-0.7340010039167043,-0.22869468819741395
3752,11745,0,201305131712,0.21216447052859252,0.51586401970936,-0.6664131123965334,-0.619558053160214,-0.6196700111218691,-0.22427293542734913
3753,11745,0,201305131748,0.2504991380079782,0.6625442880703678,-0.5512452827681086,-0.6258528846366829,-0.6577803420534809,-0.2219865430333692
3754,11745,0,201305131824,0.29522291673392803,0.6448178559238055,-0.2260655285231431,-0.6163858546208911,-0.31478736366897453,-0.27248003196993176
3755,11745,0,201305131900,0.31439025047362085,0.6861819661269118,-0.13686691537955875,-0.6192110939449755,-0.2766770327373628,-0.25041541594022315
3756,11745,0,201305131936,0.33355758421331366,0.6616940622186703,0.03362663632526698,-0.5954691705022308,-0.12423570901091552,-0.2258715512475302
3757,11745,0,201305132012,0.3207793617201852,0.6929865511200873,0.09572693661510454,-0.6501400297033738,-0.16234603994252722,-0.25766495279918383
3758,11745,0,201305132048,0.269666471747671,0.8273395221391165,-0.2565511304836087,-0.6410695245049974,-0.35289769460058623,-0.24116528573652998
3759,11745,0,201305132124,0.22494269302172104,0.9794281859033591,-0.5563262164281854,-0.6778967669224493,-0.4672286873954219,-0.2753287281843823
3760,11748,1,201305160848,0.2057753592820282,0.07755196260338659,-0.8831996152265104,0.035203551596903374,-0.3910080255321985,-0.07564348840161816
3761,11748,1,201305160924,0.21216447052859252,0.045244820776447314,-0.6438311850184109,-0.09450962930009715,-0.4672286873954219,-0.07084531737156885
3762,11748,1,201305161000,0.2057753592820282,0.07454648675899166,-0.40559185117921714,-0.08583564891913602,-0.04801504714769212,-0.07351742230355757
3763,11748,1,201305161036,0.2057753592820282,0.15083581292320078,-0.21364546846517501,-0.1459587243597403,-0.08612537807930382,-0.11018334910945499
3764,11748,1,201305161112,0.23133180426828534,0.20657062300838877,-0.21025817935845714,-0.08985046269546663,-0.009904716216079901,-0.10449757452808422
3765,11748,1,201305161148,0.23772091551484964,0.4492216649509243,0.0991142257218224,-0.1610266674215242,-0.08612537807930382,-0.11851102221923551
3766,11748,1,201305161224,0.23133180426828534,0.3024557875001652,-0.05726562137167631,-0.22233931731437453,-0.009904716216079901,-0.11579012232761915
3767,11748,1,201305161300,0.2568882492545424,0.49433220178604215,-0.03807098310027249,-0.33098711728618385,-0.16234603994252722,-0.1290158799562103
3768,11748,1,201305161336,0.269666471747671,0.5161729121221396,-0.31752233440453903,-0.3320279949318992,-0.2766770327373628,-0.14778335085679542
3769,11748,1,201305161412,0.269666471747671,0.6590630232463961,-0.3954299838590626,-0.3117556636415388,-0.31478736366897453,-0.1304704344670146
3770,11748,1,201305161448,0.2760555829942352,0.6149231000454383,-0.7132706117061377,-0.3938363008465189,-0.5053390183270335,-0.1666321466900933
3771,11748,1,201305161524,0.29522291673392803,0.7461139882073308,-0.9052169944201799,-0.4187677987415098,-0.6577803420534809,-0.17584509978168916
3772,11748,1,201305161600,0.2504991380079782,0.5030613449699658,-1.0932115398430504,-0.436066193901255,-0.8102216657799283,-0.16590022229567897
3773,11748,1,201305161636,0.2888338054873637,0.7209682731082501,-1.0847433170762548,-0.5009971327530206,-0.9245526585747633,-0.20725046522582793
3774,11748,1,201305161712,0.30161202798049236,0.674809950983548,-0.7793227492871463,-0.42471567100274027,-0.7340010039167043,-0.21428158655121737
3775,11748,1,201305161748,0.30161202798049236,0.5078021541060073,-0.40502730299476447,-0.3816431627109965,-0.5053390183270335,-0.21424673300862623
3776,11748,1,201305161824,0.2888338054873637,0.5784714287400379,-0.1566261018354162,-0.3285584027795149,-0.20045637087413892,-0.18434704060442544
3777,11748,1,201305161900,0.31439025047362085,0.5885422268774025,-0.14533513814635438,-0.33658803033217594,-0.20045637087413892,-0.20308895224044374
3778,11748,1,201305161936,0.2888338054873637,0.6636746984790272,0.21936298901032505,-0.28781547779008626,-0.08612537807930382,-0.16904168826789526
3779,11748,1,201305162012,0.30161202798049236,0.2712033249640282,0.07258046105252824,-0.4182721427197406,-0.08612537807930382,-0.20897687736884324
3780,11748,1,201305162048,0.2824446942407995,0.5082948179542375,-0.12218866258377907,-0.4605020357744767,-0.20045637087413892,-0.2088281689204543
3781,11748,1,201305162124,0.2824446942407995,0.621830271892558,-0.4434165795375731,-0.4965362285570978,-0.4291183564638102,-0.18846440576919415
3782,11748,1,201305162200,0.26327736050110667,0.5890430194733374,-0.3005858888709478,-0.3743570191909892,-0.5815596801902575,-0.17834061343121602
3783,11748,1,201305162236,0.26327736050110667,0.5199686257180813,-0.722303382657387,-0.5187416183323581,-0.6196700111218691,-0.21723484339344143
3784,11748,1,201305162312,0.22494269302172104,0.5651883347217399,-0.5591489573504516,-0.4975275406006362,-0.5053390183270335,-0.22780708464609245
3785,11748,1,201305162348,0.18660802554233538,0.4248916028019112,-0.6556866968919253,-0.539906130461903,-0.5815596801902575,-0.2662761013887057
3786,11748,1,201305170024,0.1655239584286733,0.2609657331554059,-0.3965590802279688,-0.40796249746694113,-0.3910080255321985,-0.23752192875100103
3787,11748,1,201305170100,0.15210682481088833,0.27037594192233644,-0.4281737785573398,-0.45485155712630776,-0.31478736366897453,-0.2458914261118909
3788,11748,1,201305170136,0.10993869058356416,0.1322902293781916,-0.45132025411991605,-0.4422123285711931,-0.5053390183270335,-0.2260620839470285
3789,11748,1,201305170212,0.09524373471646638,-0.03803358208517229,-0.37454170103429885,-0.44835846324113127,-0.4672286873954219,-0.23366712694041902
3790,11748,1,201305170248,0.09396591246715344,-0.0075736210024754756,-0.5292279035744386,-0.5079363170577895,-0.5815596801902575,-0.21255517440820204
3791,11748,1,201305170324,0.10035502371371775,0.0570485856080264,-0.10412312068128056,-0.3547786063311057,-0.23856670180575115,-0.20035411093179095
3792,11748,1,201305170400,0.062020356234332094,-0.06581620120234005,-0.047668302235974395,-0.36107343780757456,-0.20045637087413892,-0.219721062764944
3793,11748,1,201305170436,0.06074253398501925,-0.23658236059459714,0.01669019079167474,-0.5024345352161513,-0.3910080255321985,-0.26404315109336557
3794,11748,1,201305170512,0.05499233386311147,-0.15282786006677831,0.6026912062539567,-0.5049128153249973,-0.2766770327373628,-0.2607088288521449
3795,11748,1,201305170548,0.06777055635623998,-0.12924821509511408,0.38703379979288555,-0.5622106514415172,-0.31478736366897453,-0.246676792604945
3796,11748,1,201305170624,0.09460482359180997,-0.11007352821508348,0.06467678647018527,-0.48275699115191395,-0.4291183564638102,-0.20266373902083162
3797,11748,1,201305170700,0.07352075647814776,-0.19112197892155539,-0.23171101036767353,-0.47968392381694486,-0.4291183564638102,-0.17412798191669815
3798,11748,1,201305170736,0.054353422738455046,-0.14429493867871382,-0.8448103386837023,-0.5514549157691254,-0.6958906729850926,-0.18365461689161447
3799,11748,1,201305170812,0.029435888876854326,-0.10244341229994605,-1.0147393422040747,-0.5520992685974254,-0.6958906729850926,-0.2129873583363324
3800,11755,0,201305241048,-0.3283543409307449,0.07002391906449108,-0.8205347667522201,-0.6700158361763189,-0.9245526585747633,-0.07750466757598598
3801,11755,0,201305241124,-0.33282671880333986,0.00018490854728809937,-0.6968987143569991,-0.6482565368206509,-0.9245526585747633,-0.13079805776737147
3802,11755,0,201305241200,-0.336021274426622,-0.3138941597454115,-0.5619716982727168,-0.5583941000738943,-0.5815596801902575,-0.1459779373505735
3803,11755,0,201305241236,-0.336021274426622,-0.45857918067930326,-0.24977655227017204,-0.5027319288292128,-0.4672286873954219,-0.16544247910298177
3804,11755,0,201305241312,-0.3385769189252477,-0.14866758757061013,-0.08944486788550088,-0.532471290135365,-0.5815596801902575,-0.10612407318233821
3805,11755,0,201305241348,-0.34241038567318627,-0.3406554377269203,-0.5213242289920956,-0.6057292501528532,-0.8864423276431517,-0.1225191796172186
3806,11755,0,201305241424,-0.349438408044407,-0.33629030020948536,-0.4270446821884335,-0.4538602450827694,-0.6577803420534809,-0.11454004193334966
3807,11755,0,201305241500,-0.3526329636676891,-0.2426129653316352,-0.9153788617403354,-0.29247464439471677,-0.5053390183270335,-0.07260890662668143
3808,11755,0,201305241536,-0.353910785917002,0.21479619541678194,-1.0373212695821974,-0.29029375789893236,-0.5815596801902575,-0.11128704462484165
3809,11755,0,201305241612,-0.35007731916906343,0.15582542347633166,-0.4936613679538952,-0.5613680362045095,-1.038883651369599,-0.13591455781975334
3810,11755,0,201305241648,-0.3551886081663148,0.117596025916571,-0.3971236284124215,-0.5881830269822235,-0.8483319967115399,-0.010425539505044738
3811,11755,0,201305241724,-0.36029989716356625,0.12587139976659817,0.07540320197479346,-0.5272669019067884,-0.7340010039167043,0.03914549233760515
3812,11755,0,201305241800,-0.36605009728547405,-0.19079940140188067,0.3046097648627379,-0.2794388910221868,-0.6577803420534809,-0.1123791222926979
3813,11755,0,201305241836,-0.3845785199005105,-0.1136552190866486,0.295012445727036,-0.4464749703584083,-0.3910080255321985,-0.14198372136962686
3814,11755,0,201305241912,-0.3852174310251669,-0.3556522569733457,0.35316090872570205,-0.2647674727778185,-0.009904716216079901,-0.07939837672343884
3815,11755,0,201305241948,-0.3749948530306641,-0.5205197237115715,0.3672746133370281,-0.31998355360290753,0.1425366075103669,-0.12863249098770757
3816,11755,0,201305242024,-0.3615777194128791,-0.34091720398212044,0.14484262866252134,-0.3220653088943382,0.10442627657875521,-0.1267689882438337
3817,11755,0,201305242100,-0.3615777194128791,-0.3063021151802839,-0.18485351105806927,-0.3768848649020121,-0.31478736366897453,-0.10242262695915733
3818,11755,0,201305242136,-0.3686057417840998,-0.08649707300517678,0.09290419569283932,-0.5947256864695769,-0.4291183564638102,-0.16039800970528828
3819,11755,0,201305242212,-0.38777307552379264,-0.3014564554884049,0.20186199529228016,-0.30868259630656975,-0.23856670180575115,-0.21163968802280766
3820,11755,0,201305242248,-0.3949927712324102,-0.19301546265905195,-0.15154516817533845,-0.4830543847649754,-0.3910080255321985,-0.2294916725379984
3821,11755,0,201305242324,-0.4098155093244394,-0.5047629180025246,0.24250946457290132,-0.6166336826317756,-0.31478736366897453,-0.10470669578363116
3822,11755,0,201305250000,-0.4116044604734774,-0.43174021656466727,0.08387142474159007,-0.8517728993590857,-0.8102216657799283,-0.032994370117572086
3823,11755,0,201305250036,-0.41786578949511033,-0.7275895906218957,0.3955020225596822,-0.25024475133998075,-0.31478736366897453,-0.1002779723050481
3824,11755,0,201305250112,-0.41914361174442316,-0.6063173180928709,-0.23509829947439237,-0.8144004353176878,-0.5053390183270335,-0.25739541873647886
3825,11755,0,201305250148,-0.4051514581144474,-0.35752619055813506,-0.04484556131370919,-0.2750275524284409,-0.4291183564638102,-0.11917788666747964
3826,11755,0,201305250224,-0.41447956053443125,-0.3440753768087152,-0.8154538330921428,-0.36449346435778207,-0.5434493492586453,-0.04289277621346074
3827,11755,0,201305250300,-0.42042143399373605,-0.8245479556017763,0.10475970756635282,-0.43854447401010105,-0.3910080255321985,0.01579129523202371
